Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary
2025-12-05,22:05,Flag,Flag_D4_Coed,PLAYOFFS,Hot & Dirty Dawgs,https://pitfootball.com/league/pit-football/division/87/teams/618,21,Fearless,https://pitfootball.com/league/pit-football/division/87/teams/613,35,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/87/schedule/937
2025-11-29,23:45,5v5,Touch_Division_10,REGULAR,Blue chew,https://pitfootball.com/league/pit-football/division/23/teams/261,19,Fooseballers,https://pitfootball.com/league/pit-football/division/23/teams/272,0,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/23/schedule/760
2025-11-29,23:45,5v5,Touch_Division_15,REGULAR,Les Rouges,https://pitfootball.com/league/pit-football/division/28/teams/116,19,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/28/teams/194,20,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/28/schedule/771
2025-11-29,23:45,5v5,Touch_Division_1_&_2,REGULAR,Be Sexy,https://pitfootball.com/league/pit-football/division/14/teams/182,33,Big Baller Brand,https://pitfootball.com/league/pit-football/division/14/teams/79,37,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/14/schedule/765
2025-11-29,23:45,5v5,Touch_Division_8,REGULAR,Post Dig Picks Route,https://pitfootball.com/league/pit-football/division/21/teams/353,52,Cannonball,https://pitfootball.com/league/pit-football/division/21/teams/268,32,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/21/schedule/768
2025-11-29,23:30,5v5,Touch_Division_16,REGULAR,Dyck Picks,https://pitfootball.com/league/pit-football/division/29/teams/88,25,Punt Force Trauma,https://pitfootball.com/league/pit-football/division/29/teams/189,0,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/29/schedule/773
2025-11-29,23:30,5v5,Touch_Division_17,REGULAR,Wheeling Hamoods,https://pitfootball.com/league/pit-football/division/32/teams/294,38,Cinnamon Toast Crunch,https://pitfootball.com/league/pit-football/division/32/teams/311,32,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/32/schedule/779
2025-11-29,23:30,5v5,Touch_Division_9,REGULAR,Deep Balls n House Calls,https://pitfootball.com/league/pit-football/division/22/teams/339,26,Red Light Green Light,https://pitfootball.com/league/pit-football/division/22/teams/262,32,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/22/schedule/775
2025-11-29,23:30,Flag,Flag_D3_Coed,REGULAR,Hot Mess Express,https://pitfootball.com/league/pit-football/division/31/teams/243,45,Hot & Dirty Dawgs,https://pitfootball.com/league/pit-football/division/31/teams/246,20,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/31/schedule/777
2025-11-29,22:45,5v5,Touch_Division_13,REGULAR,The Blue Ballers,https://pitfootball.com/league/pit-football/division/26/teams/282,25,Boozers,https://pitfootball.com/league/pit-football/division/26/teams/285,53,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/26/schedule/770
2025-11-29,22:45,5v5,Touch_Division_1_&_2,REGULAR,Sock Puppets,https://pitfootball.com/league/pit-football/division/14/teams/149,32,Seafood City,https://pitfootball.com/league/pit-football/division/14/teams/213,20,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/14/schedule/767
2025-11-29,22:45,5v5,Touch_Division_6,REGULAR,Sisters Football Club,https://pitfootball.com/league/pit-football/division/19/teams/250,20,Gotham Knights Legends,https://pitfootball.com/league/pit-football/division/19/teams/115,26,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/19/schedule/764
2025-11-29,22:45,Coed,Coed_Division,REGULAR,Here for the Football,https://pitfootball.com/league/pit-football/division/30/teams/133,12,Bruh,https://pitfootball.com/league/pit-football/division/30/teams/218,26,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/30/schedule/759
2025-11-29,22:30,5v5,Touch_Division_10,REGULAR,Redwood Brotherhood,https://pitfootball.com/league/pit-football/division/23/teams/229,42,Not So Young Guns,https://pitfootball.com/league/pit-football/division/23/teams/219,26,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/23/schedule/776
2025-11-29,22:30,5v5,Touch_Division_11,REGULAR,431 Shootaz,https://pitfootball.com/league/pit-football/division/24/teams/276,26,Wickermen,https://pitfootball.com/league/pit-football/division/24/teams/217,37,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/24/schedule/778
2025-11-29,22:30,5v5,Touch_Division_14,REGULAR,Injured Reserve,https://pitfootball.com/league/pit-football/division/27/teams/289,27,Average Sized Giants,https://pitfootball.com/league/pit-football/division/27/teams/284,37,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/27/schedule/774
2025-11-29,22:30,5v5,Touch_Division_18,REGULAR,Toxic Waste,https://pitfootball.com/league/pit-football/division/33/teams/306,21,Post Dig Pick Routes 2: return of the bicep,https://pitfootball.com/league/pit-football/division/33/teams/305,6,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/33/schedule/772
2025-11-29,21:45,5v5,Touch_Division_4,REGULAR,Rifles,https://pitfootball.com/league/pit-football/division/17/teams/237,21,God Hates Jags,https://pitfootball.com/league/pit-football/division/17/teams/153,43,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/17/schedule/769
2025-11-29,21:45,5v5,Touch_Division_5,REGULAR,Dads and Dawgs,https://pitfootball.com/league/pit-football/division/18/teams/337,20,North Bay,https://pitfootball.com/league/pit-football/division/18/teams/238,43,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/18/schedule/763
2025-11-29,21:45,5v5,Touch_Division_7,REGULAR,Past Our Bed Times,https://pitfootball.com/league/pit-football/division/20/teams/255,39,Fail Mary,https://pitfootball.com/league/pit-football/division/20/teams/172,14,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/20/schedule/758
2025-11-29,21:45,Flag,Flag_D2_Recreational,REGULAR,That's a Gimme,https://pitfootball.com/league/pit-football/division/13/teams/168,32,Honey Packs,https://pitfootball.com/league/pit-football/division/13/teams/113,38,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/13/schedule/766
